Dataora,wds_comuneimpianto,wdd_comuneimpianto,rnf_comuneimpianto,rhm_comuneimpianto,wds_comunelimitrofo1,wdd_comunelimitrofo1,rnf_comunelimitrofo1,rhm_comunelimitrofo1,wds_comunelimitrofo2,wdd_comunelimitrofo2,rnf_comunelimitrofo2,rhm_comunelimitrofo2,wds_comunelimitrofo3,wdd_comunelimitrofo3,rnf_comunelimitrofo3,rhm_comunelimitrofo3,wds_comunelimitrofo4,wdd_comunelimitrofo4,rnf_comunelimitrofo4,rhm_comunelimitrofo4,wds2_comuneimpianto,wds3_comuneimpianto,u_comuneimpianto,v_comuneimpianto,wds2_comunelimitrofo1,wds3_comunelimitrofo1,u_comunelimitrofo1,v_comunelimitrofo1,wds2_comunelimitrofo2,wds3_comunelimitrofo2,u_comunelimitrofo2,v_comunelimitrofo2,wds2_comunelimitrofo3,wds3_comunelimitrofo3,u_comunelimitrofo3,v_comunelimitrofo3,wds2_comunelimitrofo4,wds3_comunelimitrofo4,u_comunelimitrofo4,v_comunelimitrofo4,sin_ora,cos_ora,sin_giorno,cos_giorno,sin_mese,cos_mese,wds_comuneimpianto_rol3,wds_comuneimpianto_rol6,wds2_comuneimpianto_rol3,wds2_comuneimpianto_rol6,wds3_comuneimpianto_rol3,wds3_comuneimpianto_rol6,wds_comunelimitrofo1_rol3,wds_comunelimitrofo1_rol6,wds2_comunelimitrofo1_rol3,wds2_comunelimitrofo1_rol6,wds3_comunelimitrofo1_rol3,wds3_comunelimitrofo1_rol6,wds_comunelimitrofo2_rol3,wds_comunelimitrofo2_rol6,wds2_comunelimitrofo2_rol3,wds2_comunelimitrofo2_rol6,wds3_comunelimitrofo2_rol3,wds3_comunelimitrofo2_rol6,wds_comunelimitrofo3_rol3,wds_comunelimitrofo3_rol6,wds2_comunelimitrofo3_rol3,wds2_comunelimitrofo3_rol6,wds3_comunelimitrofo3_rol3,wds3_comunelimitrofo3_rol6,wds_comunelimitrofo4_rol3,wds_comunelimitrofo4_rol6,wds2_comunelimitrofo4_rol3,wds2_comunelimitrofo4_rol6,wds3_comunelimitrofo4_rol3,wds3_comunelimitrofo4_rol6,media_rol3_wds_tutti,media_rol6_wds_tutti,media_rol3_wds2_tutti,media_rol6_wds2_tutti,media_rol3_wds3_tutti,media_rol6_wds3_tutti,media_wds_tutti,std_wds_tutti,media_wds2_tutti,std_wds2_tutti,media_wds3_tutti,std_wds3_tutti,media_u_tutti,std_u_tutti,media_v_tutti,std_v_tutti,media_rnf_tutti,std_rnf_tutti,media_rhm_tutti,std_rhm_tutti
2025-01-18 05:00:00,18.1,312.0,0.3,91.3,15.9,227.2,0.4,93.5,17.1,118.3,0.4,94.8,17.9,67.0,0.5,95.3,16.8,126.4,0.4,95.2,327.61000000000007,5929.741000000002,12.111263975095326,-13.450921341140843,252.81,4019.679,-10.803116737758117,-11.66630484559573,292.41,5000.211000000001,-8.106908374705686,15.056162745006672,320.40999999999997,5735.338999999999,6.994087199957999,16.47703687679868,282.24,4741.6320000000005,-9.969437294942184,13.522215795579358,0.9659258262890683,0.25881904510252074,-0.4853019625310808,-0.8743466161445822,0.49999999999999994,0.8660254037844387,17.400000000000002,16.38333333333333,303.10666666666674,270.70166666666665,5286.21599999999,4506.184833333328,15.866666666666644,15.366666666666667,251.92000000000007,236.93666666666664,4002.5066666666594,3664.6976666666565,17.23333333333332,16.933333333333334,297.1500000000002,287.1399999999999,5126.520333333338,4875.663333333334,18.200000000000003,18.166666666666668,331.36666666666656,330.17999999999984,6035.513999999996,6003.829666666666,16.76666666666666,16.466666666666665,281.38999999999993,271.6166666666666,4727.087666666656,4487.804666666657,17.093333333333323,16.663333333333334,292.9866666666667,279.31499999999994,5035.568933333328,4707.636033333328,16.97222222222222,0.8847846717387907,289.13255555555554,29.741918329177594,4942.841788888885,752.8978740239598,-1.9548222464705323,10.704114809056662,3.9876378461296276,15.153834305071342,0.4,0.07071067811865477,94.02000000000001,1.6813684902483461
2025-01-18 06:00:00,17.8,310.2,0.4,92.2,15.0,228.9,0.6,93.9,16.2,119.8,0.6,94.9,17.0,69.3,0.6,95.4,15.8,125.9,0.5,95.5,316.84000000000003,5639.752,11.489146841486315,-13.595569309696634,225.0,3375.0,-9.860628686911435,-11.303450884524569,262.44,4251.527999999999,-8.050978168646395,14.05780034457664,289.0,4913.0,6.009072344247372,15.902548524107743,249.64000000000001,3944.3120000000004,-9.264683236425471,12.798657919043578,1.0,6.123233995736766e-17,-0.4853019625310808,-0.8743466161445822,0.49999999999999994,0.8660254037844387,17.833333333333336,17.183333333333326,318.2300000000001,295.82166666666666,5682.252333333324,5102.368833333329,16.03333333333331,15.766666666666666,257.1366666666667,248.6966666666667,4124.978333333325,3924.5816666666565,17.299999999999986,17.166666666666668,299.4166666666669,294.7933333333332,5184.321000000006,5064.049666666667,18.200000000000003,18.2,331.3666666666666,331.3666666666665,6035.513999999996,6035.513999999999,16.89999999999999,16.733333333333334,285.8166666666666,280.15000000000003,4837.316999999991,4692.775333333323,17.253333333333323,17.009999999999998,298.3933333333334,290.16566666666665,5172.876533333329,4963.857899999995,16.87444444444444,0.9541651937328356,285.71433333333334,31.98741727939829,4853.817611111108,806.8132955393082,-1.9356141812499228,9.96570415644097,3.571997318701352,14.68953817473386,0.54,0.08944271909999156,94.38,1.3736811857195979
2025-01-18 07:00:00,16.4,310.9,0.4,92.5,13.9,229.7,0.5,94.5,14.7,120.9,0.6,95.6,15.3,70.8,0.7,96.1,14.4,127.6,0.7,96.3,268.96,4410.943999999999,10.737749344964369,-12.39599689434929,193.21,2685.619,-8.990377935195387,-10.601089782770067,216.08999999999997,3176.5229999999997,-7.549056405255103,12.613554114137573,234.09000000000003,3581.5770000000007,5.031659695100324,14.44895846463346,207.36,2985.9840000000004,-8.786090360178253,11.408970864314746,0.9659258262890683,-0.25881904510252063,-0.4853019625310808,-0.8743466161445822,0.49999999999999994,0.8660254037844387,18.033333333333335,17.45,325.2300000000001,304.8883333333334,5866.020333333324,5333.739499999996,15.766666666666643,15.666666666666666,248.9233333333334,245.63666666666668,3935.2076666666594,3854.3456666666566,17.03333333333332,16.983333333333334,290.56333333333356,288.6516666666665,4963.83033333334,4909.684833333335,17.86666666666667,17.916666666666668,319.6999999999999,321.2516666666665,5729.180666666663,5764.480166666665,16.699999999999992,16.566666666666666,279.3766666666666,274.71666666666664,4681.772999999991,4559.888666666656,17.07999999999999,16.916666666666664,292.75866666666667,287.02899999999994,5035.202399999996,4884.427766666662,16.31222222222222,1.3162215442087077,267.9098888888889,42.45578971990439,4429.253188888886,1032.9764850928789,-1.91122313211281,9.183729128512457,3.0948793531932846,13.3808745680049,0.5800000000000001,0.13038404810405294,95.00000000000001,1.5620499351813286
2025-01-18 08:00:00,16.5,330.0,0.8,93.1,13.9,249.7,0.9,94.7,15.0,145.4,1.2,96.0,15.8,95.0,1.4,96.3,14.8,159.9,1.4,96.6,272.25,4492.125,14.289419162443233,-8.250000000000007,193.21,2685.619,-4.822405556868261,-13.036656191105376,225.0,3375.0,-12.34704552801663,8.517656175796516,249.64000000000001,3944.3120000000004,-1.3770607354130002,15.73987622984958,219.04000000000002,3241.7920000000004,-13.898594931001695,5.0861634798671185,0.8660254037844387,-0.4999999999999998,-0.4853019625310808,-0.8743466161445822,0.49999999999999994,0.8660254037844387,17.433333333333337,17.41666666666666,304.4700000000001,303.78833333333336,5326.812333333324,5306.514166666661,14.933333333333309,15.4,223.6733333333334,237.7966666666667,3360.0993333333263,3681.3029999999903,15.999999999999986,16.616666666666664,256.98000000000025,277.0649999999998,4142.754000000006,4634.637166666667,16.733333333333338,17.466666666666665,281.1666666666666,306.2666666666665,4743.30533333333,5389.409666666666,15.666666666666659,16.216666666666665,246.4133333333333,263.9016666666667,3890.642666666658,4308.8651666666565,16.153333333333325,16.62333333333333,262.54066666666665,277.7636666666666,4292.722733333329,4664.1458333333285,15.99222222222222,1.0665525732632193,257.3774444444444,34.13654509551603,4168.21272222222,824.0089210240673,-3.6311375177712706,11.280891671163243,1.611407938881566,11.94986355907083,1.1400000000000001,0.27928480087537877,95.34,1.446720429108541
2025-01-18 09:00:00,17.3,330.8,1.4,93.7,14.8,254.2,1.3,94.9,15.7,150.1,1.5,96.3,16.6,102.3,1.7,96.7,15.1,159.1,1.8,97.1,299.29,5177.717000000001,15.101551936767711,-8.43997210310007,219.04000000000002,3241.7920000000004,-4.029747656200499,-14.240826304233424,246.48999999999998,3869.8929999999996,-13.610278958288962,7.826257514135136,275.56000000000006,4574.296000000001,-3.53630441216461,16.218956535625377,228.01,3442.9509999999996,-14.106487562247544,5.386743789726341,0.7071067811865476,-0.7071067811865475,-0.4853019625310808,-0.8743466161445822,0.49999999999999994,0.8660254037844387,16.900000000000006,17.366666666666664,286.0166666666667,302.12333333333333,4847.60699999999,5264.929666666662,14.266666666666644,15.15,203.80666666666676,230.47166666666666,2915.41266666666,3520.1954999999903,15.299999999999985,16.3,234.51000000000022,266.9633333333332,3601.0170000000057,4392.669000000001,16.033333333333335,17.116666666666667,257.5766666666666,294.4716666666665,4146.29633333333,5090.905166666666,14.999999999999993,15.950000000000001,225.3466666666666,255.58166666666668,3390.695999999991,4114.00649999999,15.499999999999995,16.37666666666667,241.45133333333337,269.9223333333333,3780.205799999995,4476.541166666662,15.925555555555553,0.9835122247823381,255.01722222222222,31.499008328221606,4106.025588888885,759.9084197809317,-4.0362533304267805,11.827691722145348,1.3502318864306722,12.43222122783174,1.54,0.20736441353327723,95.74000000000001,1.4099645385611623
2025-01-18 10:00:00,16.3,311.0,2.2,94.5,13.8,235.4,1.9,95.8,14.9,127.1,2.3,97.0,16.3,79.0,2.5,97.2,14.0,129.2,2.7,97.4,265.69,4330.747,10.693762172545265,-12.301766157631189,190.44000000000003,2628.0720000000006,-7.836243681732797,-11.3592818857753,222.01000000000002,3307.949,-8.98779901740471,11.884000539495904,265.69,4330.747,3.110186624637682,16.000523090196925,196.0,2744.0,-8.848410237307906,10.849222841858518,0.49999999999999994,-0.8660254037844387,-0.4853019625310808,-0.8743466161445822,0.49999999999999994,0.8660254037844387,16.733333333333338,17.38333333333333,280.16666666666674,302.6983333333333,4693.595333333324,5279.807833333329,14.199999999999976,14.983333333333334,201.82000000000008,225.37166666666667,2871.009999999993,3403.108833333323,15.133333333333319,16.083333333333332,229.19333333333353,259.87833333333316,3473.805333333339,4218.817833333334,15.900000000000006,16.883333333333333,253.0966666666666,286.3983333333332,4033.394999999997,4881.287833333333,14.76666666666666,15.733333333333334,218.13666666666663,248.7566666666667,3223.575666666658,3952.674333333324,15.34666666666666,16.21333333333333,236.4826666666667,264.6206666666666,3659.076266666662,4347.139333333329,15.539999999999997,1.0994009913050584,243.02311111111115,34.33634609912871,3824.83953333333,808.6464180488199,-2.373700827852493,8.892962696519517,3.014539685628972,13.691980611213186,2.3199999999999994,0.3033150177620621,96.38,1.2214745187681997
2025-01-18 11:00:00,15.7,311.5,2.5,94.4,12.8,228.8,2.5,95.6,14.5,139.7,2.8,96.8,16.0,75.1,3.0,97.1,14.6,191.3,3.1,96.8,246.48999999999998,3869.8929999999996,10.403134756987079,-11.758604816387333,163.84000000000003,2097.1520000000005,-8.431225089519108,-9.630910833865274,210.25,3048.625,-11.058690780587478,9.378451802901667,256.0,4096.0,4.1141246904751405,15.462017269141269,213.16,3112.136,-14.31697401478055,-2.8608137059407586,0.258819045102521,-0.9659258262890682,-0.4853019625310808,-0.8743466161445822,0.49999999999999994,0.8660254037844387,16.700000000000003,17.066666666666663,279.07666666666677,291.77333333333337,4666.862999999991,4996.837666666662,14.166666666666643,14.549999999999999,200.89666666666676,212.285,2851.8276666666593,3105.9634999999907,15.199999999999987,15.600000000000001,231.16666666666688,244.07333333333315,3517.6140000000064,3830.184000000001,16.233333333333338,16.483333333333334,263.62999999999994,272.3983333333332,4283.11833333333,4513.211833333334,14.633333333333326,15.15,214.34999999999994,230.38166666666666,3142.9143333333245,3516.778499999991,15.38666666666666,15.77,237.82400000000007,250.18233333333328,3692.4674666666624,3992.595099999996,15.29222222222222,1.1274332885389826,235.31811111111114,34.155999193398955,3643.2745888888867,781.9738513151663,-3.8579260874849837,10.595862511954989,0.11802794316991445,11.897091756514039,2.7800000000000002,0.2774887385102322,96.14,1.1304866208850028
2025-01-18 12:00:00,17.1,280.6,2.9,95.1,14.5,137.5,2.9,95.9,15.1,75.6,3.2,96.7,15.8,47.5,3.3,96.9,15.1,74.4,3.4,96.7,292.41,5000.211000000001,3.1455680954775276,-16.808194470457376,210.25,3048.625,-10.690521383746798,9.796058010427075,228.01,3442.9509999999996,3.75521729618931,14.62560573304233,249.64000000000001,3944.3120000000004,10.674325280327432,11.648981921599962,228.01,3442.9509999999996,4.060689291290512,14.543754758644639,1.2246467991473532e-16,-1.0,-0.4853019625310808,-0.8743466161445822,0.49999999999999994,0.8660254037844387,16.433333333333337,16.66666666666666,270.49000000000007,278.25333333333333,4459.4523333333245,4653.529666666662,13.799999999999978,14.033333333333333,191.10666666666677,197.45666666666668,2655.671999999993,2785.5423333333238,15.033333333333319,15.166666666666666,226.25000000000023,230.37999999999985,3408.8223333333394,3504.919666666667,16.300000000000008,16.166666666666668,265.74999999999994,261.6633333333332,4333.680999999997,4239.988666666667,14.566666666666658,14.783333333333331,212.38999999999996,218.86833333333334,3099.695666666657,3245.1958333333237,15.22666666666666,15.363333333333333,233.19733333333338,237.3243333333333,3591.464666666662,3685.8352333333287,15.369999999999997,0.9923956904124556,237.39522222222223,30.620752888960315,3684.369966666664,712.0916386771546,2.1890557159075965,7.822309379510841,6.761241190651326,13.33261196331506,3.14,0.23021728866442676,96.26,0.7536577472566744
2025-01-18 13:00:00,17.1,312.9,3.2,96.0,15.8,189.6,2.8,96.3,17.8,120.2,2.9,97.0,19.6,71.5,2.9,97.1,17.7,127.1,3.1,97.3,292.41,5000.211000000001,11.640326859197488,-12.526483569264183,249.64000000000001,3944.3120000000004,-15.57873738571398,-2.634946198114411,316.84000000000003,5639.752,-8.953755050018184,15.384091474775943,384.1600000000001,7529.536000000002,6.2191712655398055,18.587143642041507,313.28999999999996,5545.232999999999,-10.6767813830915,14.117235540206543,-0.2588190451025208,-0.9659258262890683,-0.4853019625310808,-0.8743466161445822,0.49999999999999994,0.8660254037844387,16.36666666666667,16.549999999999994,268.1966666666667,274.1816666666667,4400.283666666658,4546.939499999995,13.699999999999976,13.950000000000001,188.17666666666676,194.99833333333333,2591.282999999993,2731.1464999999903,14.83333333333332,14.983333333333334,220.09000000000023,224.6416666666665,3266.508333333339,3370.1568333333344,16.03333333333334,15.966666666666667,257.10999999999996,255.10333333333315,4123.6863333333295,4078.540666666667,14.566666666666658,14.666666666666666,212.38999999999996,215.26333333333332,3099.695666666657,3161.6356666666566,15.099999999999994,15.223333333333333,229.19266666666672,232.83766666666662,3496.2913999999955,3577.683833333329,15.974444444444439,1.6144175158068397,257.7661111111111,53.02610053139998,4201.928011111108,1321.5110411938247,-3.4699551388172742,11.73491378348331,6.58540817792908,13.495056931152195,2.98,0.16431676725154998,96.74,0.5594640292279736
2025-01-18 14:00:00,19.9,188.3,2.6,97.7,16.4,182.0,1.9,97.9,17.6,107.9,1.5,98.6,18.2,71.8,1.2,98.6,17.6,109.7,1.6,98.9,396.00999999999993,7880.598999999998,-19.69156320247249,-2.8726883999193706,268.96,4410.943999999999,-16.390009563113168,-0.5723517459210147,309.76000000000005,5451.776000000002,-5.409476473276605,16.748061508278113,331.23999999999995,6028.567999999999,5.684495516922634,17.289491337748675,309.76000000000005,5451.776000000002,-5.932876548246246,16.569881588691867,-0.4999999999999997,-0.8660254037844388,-0.4853019625310808,-0.8743466161445822,0.49999999999999994,0.8660254037844387,16.633333333333336,16.66666666666666,277.1033333333334,278.09,4623.438333333325,4645.150666666662,14.366666666666644,14.266666666666667,207.91000000000008,204.40333333333334,3030.0296666666595,2940.9286666666576,15.799999999999988,15.5,251.70000000000024,241.4333333333332,4043.7760000000058,3780.6950000000015,17.13333333333334,16.683333333333334,296.59999999999997,280.11499999999984,5189.94933333333,4736.533833333334,15.799999999999992,15.216666666666669,251.4866666666666,232.9183333333333,4033.43999999999,3588.177166666657,15.946666666666662,15.666666666666666,256.9600000000001,247.3919999999999,4184.1266666666625,3938.2970666666624,16.517777777777773,1.4765154532201457,275.8326666666666,49.449802757723674,4655.718777777775,1257.9850713162377,-8.347886054037177,10.058939011068025,9.432478857775655,10.218936943471538,1.7600000000000002,0.5319774431308155,98.34,0.5128352561983214
2025-01-18 15:00:00,18.1,305.6,1.5,98.6,15.7,229.6,1.1,98.1,15.4,166.9,0.8,99.0,15.6,122.6,0.7,99.0,14.4,159.9,0.8,99.1,327.61000000000007,5929.741000000002,10.536425759846944,-14.717123774951197,246.48999999999998,3869.8929999999996,-10.175482446691152,-11.956151428326768,237.16000000000003,3652.264,-14.999229896097395,3.4904301345275695,243.35999999999999,3796.4159999999997,-8.404824246107063,13.1422573933115,207.36,2985.9840000000004,-13.522957230163811,4.948699602032872,-0.7071067811865471,-0.7071067811865479,-0.4853019625310808,-0.8743466161445822,0.49999999999999994,0.8660254037844387,18.03333333333334,17.23333333333333,326.9433333333334,298.71666666666664,5960.3403333333235,5209.896333333328,15.566666666666642,14.683333333333332,242.95000000000005,217.02833333333334,3801.293666666659,3228.482833333324,16.833333333333318,15.933333333333335,284.8700000000003,255.55999999999986,4844.82633333334,4126.824333333335,17.86666666666667,17.083333333333332,321.67999999999995,293.71499999999986,5834.138666666663,5083.909833333334,16.799999999999994,15.683333333333332,283.6866666666666,248.03833333333333,4813.319999999991,3956.5078333333236,17.019999999999992,16.123333333333335,292.026,262.6116666666666,5050.783799999996,4321.124233333328,16.327777777777776,1.1845008771809042,269.0112222222222,39.19390958045726,4472.922544444442,980.1681997965829,-7.313213611842495,10.31539607196768,-1.018377614681205,11.87170463772078,0.9800000000000001,0.32710854467592254,98.75999999999999,0.41593268686171003
2025-01-18 16:00:00,17.7,300.8,0.6,98.4,15.7,233.9,0.6,98.0,15.5,163.5,0.5,98.9,15.7,122.6,0.4,99.0,14.4,165.0,0.4,99.2,313.28999999999996,5545.232999999999,9.063158708209118,-15.203590175672758,246.48999999999998,3869.8929999999996,-9.250382810447471,-12.685441177199078,240.25,3723.875,-14.861705890456992,4.4022378429108,246.48999999999998,3869.8929999999996,-8.45870132460775,13.226502633012215,207.36,2985.9840000000004,-13.909331898562582,3.7269942494763026,-0.8660254037844385,-0.5000000000000004,-0.4853019625310808,-0.8743466161445822,0.49999999999999994,0.8660254037844387,18.36666666666667,17.366666666666664,338.67666666666673,303.43666666666667,6270.183666666658,5335.233666666662,15.96666666666664,14.833333333333334,255.03000000000006,221.60333333333335,4075.049666666659,3333.1663333333236,16.93333333333332,15.883333333333333,287.92000000000024,254.00499999999988,4914.5973333333395,4090.552833333335,17.800000000000004,16.916666666666668,319.58666666666664,288.3483333333332,5784.8399999999965,4954.263166666667,16.56666666666666,15.566666666666668,276.8033333333333,244.59666666666666,4660.997666666658,3880.3466666666573,17.126666666666658,16.113333333333333,295.60333333333335,262.3979999999999,5141.133666666663,4318.71253333333,16.34666666666666,1.1458725101527703,269.5924444444445,38.032615988324345,4486.273933333329,954.6209585889284,-7.4833926431731355,9.664290514417695,-1.3066593254945036,12.162887559989063,0.5,0.09999999999999998,98.7,0.48989794855663604
2025-01-18 17:00:00,16.6,296.4,0.5,97.0,13.9,305.4,0.4,97.1,13.7,208.7,0.4,98.0,13.9,144.7,0.4,98.1,13.8,145.3,0.6,98.4,275.56000000000006,4574.296000000001,7.38094397446979,-14.868815219974257,193.21,2685.619,8.052008295563231,-11.330276360626907,187.68999999999997,2571.3529999999996,-12.016902442766566,-6.579061914971685,193.21,2685.619,-11.344312502114224,8.032220978930729,190.44000000000003,2628.0720000000006,-11.34558776622418,7.856057423345647,-0.9659258262890683,-0.25881904510252063,-0.4853019625310808,-0.8743466161445822,0.49999999999999994,0.8660254037844387,18.566666666666674,17.599999999999998,345.6366666666667,311.37,6451.857666666657,5537.647999999995,15.933333333333309,15.15,253.98000000000005,230.94500000000002,4050.243333333326,3540.13649999999,16.166666666666654,15.983333333333333,262.39000000000027,257.0449999999999,4275.971666666673,4159.873833333335,16.500000000000004,16.816666666666666,273.69666666666654,285.14833333333314,4564.958999999996,4877.454166666667,15.46666666666666,15.633333333333333,241.4933333333333,246.49,3807.914666666658,3920.677333333324,16.52666666666666,16.236666666666668,275.43933333333337,266.1996666666666,4630.189266666662,4407.157966666663,15.71444444444444,1.4472999857241933,249.88700000000003,46.221212856614954,4022.113011111108,1118.8282838339599,-3.85477008821439,10.569279086186638,-3.3779750186592947,10.74617978742676,0.4600000000000001,0.08944271909999157,97.72,0.6300793600809367
2025-01-18 18:00:00,16.0,293.4,0.9,96.3,13.1,306.8,0.8,96.8,13.1,239.1,0.7,97.7,13.3,181.0,0.5,97.8,12.9,179.6,0.6,98.2,256.0,4096.0,6.354366250156479,-14.684074010943704,171.60999999999999,2248.091,7.847209140554173,-10.48958095942841,171.60999999999999,2248.091,-6.727390401962033,-11.24065026497974,176.89000000000001,2352.637,-13.297974345580005,-0.23211700561587237,166.41,2146.6890000000003,-12.899685636099592,0.09005825784370573,-1.0,-1.8369701987210297e-16,-0.4853019625310808,-0.8743466161445822,0.49999999999999994,0.8660254037844387,17.46666666666667,17.749999999999996,305.48666666666674,316.215,5349.756666666658,5655.048499999994,15.099999999999975,15.333333333333334,228.73000000000005,235.84,3475.1349999999925,3638.214333333324,14.866666666666653,15.85,221.70000000000024,253.28499999999985,3315.8306666666726,4080.3285000000014,15.066666666666672,16.466666666666665,227.6866666666666,274.68333333333317,3450.642666666663,4642.390666666666,14.199999999999994,15.5,201.71999999999994,242.70333333333338,2866.679999999991,3839.9999999999905,15.339999999999993,16.18,237.06466666666674,264.5453333333333,3691.6089999999954,4371.196399999995,15.066666666666663,1.5354669420598834,230.03799999999998,47.132238285420414,3560.3689999999974,1097.5113442734346,-3.7446949985861964,10.25108227701899,-7.311272796624803,6.796947769102632,0.7000000000000001,0.15811388300841897,97.36,0.7829431652425375
2025-01-18 19:00:00,15.6,298.1,0.2,95.4,12.7,308.0,0.2,96.5,12.5,240.6,0.2,97.8,12.4,189.8,0.2,98.3,11.9,185.3,0.1,97.7,243.35999999999999,3796.4159999999997,7.347785347022802,-13.761179109875615,161.29,2048.383,7.818900736635863,-10.007736570805367,156.25,1953.125,-6.136296920189263,-10.890172639002367,153.76000000000002,1906.6240000000003,-12.219057941195278,-2.110597789658808,141.61,1685.159,-11.849123908396527,-1.0992099906140869,-0.9659258262890684,0.2588190451025203,-0.4853019625310808,-0.8743466161445822,0.49999999999999994,0.8660254037844387,16.76666666666667,17.566666666666663,281.61666666666673,310.1466666666667,4738.509666666658,5504.346666666662,14.233333333333311,15.1,203.77000000000007,229.39999999999998,2934.534333333326,3504.7919999999904,14.099999999999985,15.516666666666666,199.85000000000022,243.88499999999988,2847.773000000006,3881.185166666668,14.300000000000004,16.05,205.52999999999994,262.5583333333332,2969.3829999999966,4377.1115,13.699999999999994,15.133333333333333,188.06999999999994,232.43666666666664,2586.9149999999913,3623.9563333333244,14.619999999999994,15.873333333333335,215.7673333333334,255.6853333333333,3215.4229999999957,4178.278333333329,14.504444444444443,1.6748189509670948,214.23555555555552,49.66820308292592,3223.880911111108,1121.813009376124,-3.0075585372244804,9.965683252048933,-7.573779219991249,5.63411326517559,0.18,0.044721359549995794,97.14,1.1760102040373601
2025-01-18 20:00:00,14.2,300.9,0.2,94.4,11.7,310.1,0.2,96.3,11.5,245.4,0.2,97.7,11.4,194.5,0.1,98.4,11.1,178.3,0.2,97.4,201.64,2863.2879999999996,7.292285779226004,-12.184521661275758,136.89,1601.6129999999996,7.536246468208228,-8.949580390745647,132.25,1520.875,-4.787229110994614,-10.456215254041288,129.96,1481.544,-11.036883100310428,-2.854332046220634,123.21,1367.6309999999999,-11.095114447325162,0.32929530934472995,-0.8660254037844386,0.5000000000000001,-0.4853019625310808,-0.8743466161445822,0.49999999999999994,0.8660254037844387,16.06666666666667,17.316666666666663,258.30666666666673,301.9716666666667,4155.570666666657,5303.714166666662,13.233333333333311,14.58333333333333,175.3700000000001,214.67499999999998,2327.364333333326,3188.803833333323,13.099999999999985,14.633333333333335,171.85000000000022,217.11999999999986,2257.523000000006,3266.7473333333346,13.200000000000005,14.85,174.61999999999998,224.1583333333332,2314.959999999997,3439.9595000000004,12.86666666666666,14.166666666666666,166.15333333333328,203.82333333333335,2153.3066666666577,2980.610666666658,13.693333333333328,15.11,189.26000000000008,232.3496666666666,2641.744933333329,3635.9670999999958,13.59444444444444,1.780211627631232,188.79988888888886,50.41943670259919,2681.567411111108,1093.6308697545162,-2.4181388822391945,9.334979648837129,-6.82307080858772,5.323865260766655,0.18000000000000002,0.0447213595499958,96.83999999999999,1.5598076804529464
2025-01-18 21:00:00,12.7,307.5,0.1,93.7,9.8,310.9,0.2,95.3,9.6,246.2,0.1,97.0,9.3,207.6,0.1,98.1,9.3,189.1,0.1,97.0,161.29,2048.383,7.731270148410751,-10.075587421698685,96.04000000000002,941.1920000000002,6.416459974429928,-7.40736399784287,92.16,884.7359999999999,-3.874034844982945,-8.783612811358317,86.49000000000001,804.3570000000002,-8.241693286850298,-4.308653126614711,86.49000000000001,804.3570000000002,-9.182948402783477,-1.4708700254666949,-0.7071067811865477,0.7071067811865474,-0.4853019625310808,-0.8743466161445822,0.49999999999999994,0.8660254037844387,15.266666666666671,16.366666666666664,233.66666666666674,269.57666666666665,3585.2346666666576,4467.495666666661,12.499999999999977,13.799999999999999,156.59666666666672,192.66333333333333,1966.0289999999925,2720.58199999999,12.366666666666651,13.616666666666665,153.37000000000023,187.53499999999985,1907.3636666666728,2611.597166666668,12.366666666666672,13.716666666666669,153.5366666666666,190.61166666666654,1913.601666666663,2682.1221666666665,11.96666666666666,13.083333333333334,143.74333333333328,172.73166666666668,1733.1596666666574,2299.919833333324,12.893333333333326,14.116666666666665,168.18266666666673,202.62366666666662,2221.077733333329,2956.343366666662,12.383333333333331,2.1330542972274835,158.43344444444443,53.57577825530278,2091.34203333333,1043.3340371835297,-1.4301892823552085,8.030823204647032,-6.409217476596256,3.495567350032687,0.12,0.044721359549995794,96.22,1.7282939564784667
2025-01-18 22:00:00,11.0,323.2,0.2,93.2,8.6,320.9,0.1,95.0,8.3,282.5,0.1,96.8,8.2,228.3,0.1,97.8,8.1,269.7,0.1,96.9,121.0,1331.0,8.808045080436067,-6.5892595836714465,73.96,636.0559999999999,6.673999100772293,-5.423811943909064,68.89000000000001,571.7870000000001,1.7964487956862505,-8.103256859095449,67.24,551.3679999999998,-5.454888908165757,-6.12243309474021,65.61,531.4409999999999,-0.04241130703449745,-8.099888967204157,-0.5000000000000004,0.8660254037844384,-0.4853019625310808,-0.8743466161445822,0.49999999999999994,0.8660254037844387,14.16666666666667,15.466666666666661,202.09666666666672,241.85666666666665,2902.6956666666574,3820.602666666662,11.399999999999977,12.816666666666665,131.40666666666675,167.58833333333334,1530.3959999999927,2232.465166666657,11.199999999999987,12.65,126.88666666666688,163.36833333333317,1452.912000000006,2150.342500000001,11.033333333333339,12.666666666666666,123.4033333333333,164.46666666666653,1397.5083333333298,2183.445666666667,10.76666666666666,12.233333333333333,117.10333333333328,152.58666666666667,1285.7156666666572,1936.315333333324,11.713333333333328,13.166666666666663,140.17933333333337,177.9733333333333,1713.8455333333284,2464.634266666662,11.239999999999997,2.2199116956554676,132.49755555555552,51.48025178797631,1634.2700666666638,934.7787008957747,2.356238552338871,5.642460933701274,-6.867730089724065,1.20027652464685,0.12,0.044721359549995794,95.94000000000001,1.837933622305222
